POSREGEX694 1	VBN\ IN\ DT\ JJ\ NNS\ IN\ \(\ JJ\ \)\ JJ\ NNS
POSREGEX695 1	VBN\ IN\ VBG\ NN
POSREGEX696 1	JJ\ NN\ IN\ DT\ JJ\ NN\ IN\ DT\ NNP\ NN
POSREGEX697 1	NN\ CC\ RB\ JJ\ NNS
POSREGEX698 1	\(\ NNP\ \)\ NNP
POSREGEX699 1	JJ\ NN\ IN\ DT\ NNS\ VBD\ VBN\ RB
POSREGEX700 1	NNP\ NN\ IN\ JJ\ (NNP)+\ VBG
POSREGEX701 1	VBG\ DT\ NN\ NNS\ VBP\ VBN\ IN\ DT\ IN\ PRP\$\ NNS
POSREGEX702 1	VBG\ DT\ NN\ IN\ DT\ CD\ JJ\ NNS
POSREGEX703 1	NN\ IN\ JJ\ NNP\ (NN)+\ IN\ NN\ NNS
POSREGEX704 1	NN\ IN\ JJ\ NN\ JJ\ NN\ IN\ DT\ (NN)+
POSREGEX705 1	VBG\ DT\ NNS\ IN\ \:\ \(\ CD\ \)\ NN\ \(\ NNP\ \,\ NNP\ \)
POSREGEX706 1	VBG\ DT\ NN\ IN\ CD\ JJ\ (NN)+
POSREGEX707 1	VBG\ IN\ DT\ NNP
POSREGEX708 1	VB\ DT\ NN\ IN\ DT\ VBG\ NN
POSREGEX709 1	VBG\ NN\ IN\ JJ\ NNS\ IN\ JJ\ NN
POSREGEX710 1	VB\ DT\ NN\ IN\ DT\ JJ\ NNS\ IN\ NNS
POSREGEX711 1	RB\ JJ\ NN\ IN\ NNS
POSREGEX712 1	\(\ NNP\ \)
POSREGEX713 1	NNS\ RB\ JJ\ IN\ JJ\ NNS
POSREGEX714 1	DT\ NN\ IN\ DT\ JJ\ (NN)+\ TO\ VB\ DT\ NNS\ IN\ NN\ NNS
POSREGEX715 1	JJ\ NNP\ IN\ DT\ JJ\ NN
POSREGEX716 1	VB\ DT\ NNS\ IN\ JJ\ NNS\ CC\ (JJ)+\ NN\ NNS\ IN\ DT\ (NN)+\ JJ\ (NN)+
POSREGEX717 1	DT\ JJ\ NN\ IN\ (NN)+\ NNS
POSREGEX718 1	VBG\ PRP\$\ JJ\ NN
POSREGEX719 1	NNP\ JJ\ NNS\ NN
POSREGEX720 1	VBN\ IN\ DT\ NN\ CC\ IN\ NNS\ IN\ NN
POSREGEX721 1	NN\ JJ\ NNS\ IN\ JJ\ NNS
POSREGEX722 1	NNP\ CC\ NNP\ NN\ \,\ NN
POSREGEX723 1	NN\ IN\ JJ\ NNP\ TO\ VB\ NNS
POSREGEX724 1	NNS\ WDT\ RB\ VBP\ DT\ NNS\ IN\ DT\ (NN)+
POSREGEX725 1	JJ\ VBD\ JJ\ NNS
POSREGEX726 1	VB\ DT\ NN\ IN\ DT\ JJS\ NNS
POSREGEX727 1	DT\ NN\ IN\ DT\ NNS\ VBZ\ DT\ JJS\ NNS
POSREGEX728 1	DT\ JJ\ NNP\ VBN\ NN
POSREGEX729 1	VB\ DT\ NNP\ NN\ TO\ VB\ RB\ DT\ (NN)+
POSREGEX730 1	NNP\ VBZ\ NNS
POSREGEX731 1	JJ\ NN\ IN\ NNP\ VBG
POSREGEX732 1	JJ\ NN\ NNS\ IN\ NNP\ CC\ NNP
POSREGEX733 1	CD\ NNS\ IN\ NNP\ NNS
POSREGEX734 1	JJR\ DT\ NN\ IN\ DT\ JJ\ NN
POSREGEX735 1	VB\ DT\ JJ\ (NN)+\ \,\ NN\ CC\ (NN)+
POSREGEX736 1	RB\ \(\ NN\ \)\ NNS
POSREGEX737 1	JJ\ NN\ NNS\ NN\ \.
POSREGEX738 1	(JJ)+\ VBD\ VBN
POSREGEX739 1	VBN\ IN\ DT\ NN\ NNS
POSREGEX740 1	JJ\ VBN\ (NN)+
POSREGEX741 1	JJ\ CC\ NN\ JJ\ CC\ JJ\ NN\ NNS\ IN\ VBN\ NNS
POSREGEX742 1	VBG\ DT\ NN\ IN\ DT\ JJ\ IN\ DT\ NN\ IN\ DT\ NN
POSREGEX743 1	\(\ NN\ \)\ (NN)+
POSREGEX744 1	VBN\ NN\ JJ\ NN\ NNS
POSREGEX745 1	DT\ NN\ VBZ\ VBG\ DT\ (JJ)+\ (NN)+
POSREGEX746 1	IN\ DT\ NNS\ IN\ NN\ NNS
POSREGEX747 1	NN\ \(\ NNP\ \)\ CD\ (NN)+
POSREGEX748 1	(NN)+\ IN\ VBG\ DT\ NN\ IN\ NN\ NNS
POSREGEX749 1	NN\ JJ\ NNS\ IN\ DT\ JJ\ NN\ CC\ DT\ (NN)+
POSREGEX750 1	(NN)+\ IN\ NNP\ NN
POSREGEX751 1	JJ\ (NN)+\ VBN\ IN\ DT\ (NN)+
POSREGEX752 1	VBN\ JJ\ NNP\ NNS
POSREGEX753 1	NNP\ JJ\ NNP
POSREGEX754 1	VBN\ DT\ NN
POSREGEX755 1	JJ\ NNP\ JJ\ NNS\ IN\ NN
POSREGEX756 1	NN\ TO\ NN
POSREGEX757 1	CD\ NN\ NNP\ \,\ CD\ NN\ NNP\ CC\ CD\ NN\ NNP
POSREGEX758 1	NNP\ JJ\ (NNP)+\ NN
POSREGEX759 1	NN\ \(\ NN\ \)\ NN\ \(\ NN\ \)\ NN\ \:\ NN\ \(\ NN\ \)\ NN
POSREGEX760 1	VBG\ NN\ NNS\ IN\ NN\ NNS
POSREGEX761 1	VBN\ IN\ DT\ NN\ IN\ NNS\ CC\ JJ\ NNS\ VBP\ DT\ NN
POSREGEX762 1	JJ\ (NN)+\ \(\ (NNP)+\ \)\ NNS
POSREGEX763 1	\(\ CD\ \)\ NN\ \(\ NN\ \)\ NN\ \(\ NN\ \)\ NN\ \:\ NN\ \(\ NN\ \)\ NN
POSREGEX764 1	VB\ NN\ IN\ NNS\ IN\ JJ\ NNS
POSREGEX765 1	NN\ IN\ NN\ VBN\ NN
POSREGEX766 1	VBN\ DT\ NNP\ JJ\ NNS\ IN\ DT\ NN\ IN\ DT\ JJ\ NN
POSREGEX767 1	JJ\ NN\ VBN\ IN\ DT\ JJ\ NNS\ IN\ DT\ (NN)+
POSREGEX768 1	JJ\ (NN)+\ VBZ\ VBN\ IN\ DT\ (NN)+
POSREGEX769 1	NNP\ \(\ NNP\ \)\ CD\ \,
POSREGEX770 1	NN\ CC\ VBD\ JJ\ NNS
POSREGEX771 1	VBN\ NN\ IN\ NN\ NNS
POSREGEX772 1	NNP\ NN\ \(\ CD\ \)
POSREGEX773 1	NN\ \,\ NN\ \,\ NN\ CC\ NN
POSREGEX774 1	VBN\ NN\ VBG\ NNS
POSREGEX775 1	JJ\ NN\ IN\ DT\ NN\ IN\ DT\ (NN)+
POSREGEX776 1	NNS\ IN\ NNS\ CC\ NNP
POSREGEX777 1	PRP\ VBD
POSREGEX778 1	IN\ DT\ NNS
POSREGEX779 1	NN\ IN\ DT\ JJ\ NN\ IN\ JJ\ NN\ IN\ DT\ JJ\ (NN)+
POSREGEX780 1	NN\ IN\ NNS\ \,\ VBN\ IN\ JJ\ NN
POSREGEX781 1	NN\ JJ\ CC\ JJ\ NNS
POSREGEX782 1	NNS\ IN\ DT\ JJ
POSREGEX783 1	NNP\ (NN)+\ CC\ NN
POSREGEX784 1	NN\ IN\ JJ\ NNS\ MD\ VB\ CC\ VB\ DT\ (NN)+
POSREGEX785 1	NN\ IN\ VBG\ (NN)+\ POS\ JJ\ NNS
POSREGEX786 1	VBG\ DT\ NNS\ IN\ JJ\ NN
POSREGEX787 1	VB\ DT\ JJ\ IN\ DT\ JJ\ NNS\ NN\ TO\ DT\ NNP\ NNS\ NN
POSREGEX788 1	JJ\ NNS\ VBN\ IN\ (JJ)+\ NNS\ VBP\ \(\ NN\ \)\ IN\ VBG\ PRP\$\ NNS\ IN\ DT\ (NN)+
POSREGEX789 1	JJS\ JJ\ NN
POSREGEX790 1	VBG\ NN\ NNS\ IN\ JJ\ NNP\ NN\ NNS
POSREGEX791 1	DT\ NNS\ IN\ JJ\ NN
POSREGEX792 1	VB\ DT\ JJ\ NN\ IN\ CC\ DT\ JJ\ NN\ CC\ DT\ NN\ IN\ NNS\ VBG\ IN\ DT\ (NN)+
POSREGEX793 1	NN\ IN\ JJ\ NNS\ IN\ (JJ)+\ NN
POSREGEX794 1	NNS\ VBG
POSREGEX795 1	TO\ VB\ NNS\ IN\ JJR\ NN\ IN\ NNS\ NN
POSREGEX796 1	NNS\ IN\ DT\ NNS
POSREGEX797 1	JJ\ NN\ VBG\ IN\ DT\ JJ\ NN\ NNP
POSREGEX798 1	VB\ DT\ NN\ NNS\ CC\ NNS
POSREGEX799 1	JJ\ (NN)+\ VBG\ IN\ VBG\ DT\ NN\ VBG\ IN\ NNP\ CC\ VB
POSREGEX800 1	NN\ IN\ DT\ NN\ IN\ NN\ CC\ JJ\ NNS
POSREGEX801 1	RBR\ (JJ)+\ NNS
POSREGEX802 1	JJ\ CC\ VBD
POSREGEX803 1	NNP\ NN\ VBD
POSREGEX804 1	JJ\ NN\ \(\ CD\ \)\ VBZ\ JJ
POSREGEX805 1	NNS\ IN\ NNS\ CC\ NNS
POSREGEX806 1	NNS\ IN\ DT\ NN\ (JJ)+\ NN
POSREGEX807 1	JJS\ JJ\ NNS
POSREGEX808 1	NN\ IN\ DT\ NN\ IN\ JJ\ NNS\ (IN)+\ DT\ JJ\ NN\ IN\ NNS
POSREGEX809 1	VB\ DT\ (NN)+\ IN\ DT\ (NN)+\ IN\ NN\ TO\ VB\ NN
POSREGEX810 1	VBG\ NN\ JJ\ NNS
POSREGEX811 1	NN\ VBD
POSREGEX812 1	JJ\ CD\ VBZ\ DT\ NN\ NNS\ VBP\ IN\ NN
POSREGEX813 1	VB\ NNP\ NN\ CD
POSREGEX814 1	JJ\ \$\ CD\ NN\ CC\ \,\ IN\ JJ\ \,\ DT\ JJ\ NN
POSREGEX815 1	JJ\ NN\ IN\ JJ\ NNP
POSREGEX816 1	(NN)+\ IN\ DT\ NN\ WRB\ PRP\ VBZ\ VBG\ IN\ DT\ (JJ)+\ NN\ NNS
POSREGEX817 1	NN\ \(\ VBG\ \)\ NN\ IN\ DT\ (NN)+
POSREGEX818 1	NN\ IN\ PRP\ VBP\ RB\ DT\ VBN\ NNS
POSREGEX819 1	JJ\ NNS\ IN\ DT\ NN\ CC\ VBN\ NN\ NNS
POSREGEX820 1	JJ\ (NN)+\ IN\ DT\ VBN\ NN
POSREGEX821 1	VBN\ DT\ JJ\ NN
POSREGEX822 1	NN\ IN\ NN\ CC\ DT\ NN\ IN\ PRP\$\ JJ\ NN
POSREGEX823 1	NN\ IN\ VBG\ (JJ)+\ NN\ NNS
POSREGEX824 1	IN\ DT\ NNS\ VBP\ NN\ NNS
POSREGEX825 1	VBG\ DT\ VBN\ NN
POSREGEX826 1	RB\ VBN\ JJ\ NN
POSREGEX827 1	NN\ DT\ NNS\ IN\ DT\ JJ\ NNS
POSREGEX828 1	VBG\ NN\ \(\ NN\ \)\ NN\ NNS
POSREGEX829 1	NNP\ CC\ JJ\ NN
POSREGEX830 1	NN\ DT\ (NN)+\ RB
POSREGEX831 1	NNS\ NN\ IN\ DT\ (NN)+
POSREGEX832 1	VBN\ IN\ JJ\ (NN)+\ NNS
POSREGEX833 1	VB\ JJ\ NN\ IN\ DT\ (NN)+\ IN\ NN\ CC\ NN
POSREGEX834 1	JJ\ NN\ IN\ DT\ NN\ IN\ JJ\ NNP\ NNS
POSREGEX835 1	VBN\ PRP\$\ JJ\ NNS
POSREGEX836 1	JJ\ CC\ DT\ NN\ JJ\ NN\ NNS
POSREGEX837 1	JJ\ NNS\ VBD\ VBN
POSREGEX838 1	TO\ VB\ DT\ JJ\ (NN)+\ CC\ NN
POSREGEX839 1	JJ\ (NN)+\ IN\ DT\ NNP\ JJ\ NNS
POSREGEX840 1	JJR\ NN\ CC\ JJ\ NN
POSREGEX841 1	NN\ NNS\ IN\ DT\ CD\ NNS\ VBD\ TO\ VB\ VBG\ JJ\ NNS
POSREGEX842 1	PRP\ JJ\ NN\ IN\ DT\ (JJ)+\ (NN)+
POSREGEX843 1	JJ\ NN\ (NNP)+\ CD
POSREGEX844 1	NN\ IN\ DT\ NN\ CC\ NN\ NNS
POSREGEX845 1	NNP\ VBN\ NN
POSREGEX846 1	VBG\ TO\ DT\ NN\ NNS
POSREGEX847 1	VB\ DT\ JJ\ NNS\ TO\ NN\ (NNS)+
POSREGEX848 1	IN\ DT\ NN
POSREGEX849 1	NN\ IN\ DT\ NNP
POSREGEX850 1	NNP\ CC\ NNS
POSREGEX851 1	NNS\ IN\ DT\ NNS\ IN\ NNS
POSREGEX852 1	VBG\ DT\ JJ\ NNS\ IN\ DT\ NN
POSREGEX853 1	VBG\ DT\ (NN)+\ IN\ JJ\ NNS
POSREGEX854 1	DT\ NN\ IN\ DT\ NN\ IN\ DT\ NNS\ VBZ\ JJ
POSREGEX855 1	VBN\ IN\ NN\ CC\ VB\ DT\ NNP\ NN
POSREGEX856 1	RB\ JJ\ NN\ IN\ NNS\ NN
POSREGEX857 1	DT\ (JJ)+
POSREGEX858 1	JJ\ NN\ MD\ RB\ VB\ DT\ NN\ IN\ DT\ NNS
POSREGEX859 1	JJ\ NNS\ IN\ NNP
POSREGEX860 1	VB\ DT\ JJ\ (NN)+\ IN\ DT\ NNP\ NN
POSREGEX861 1	DT\ NNS\ \,\ (IN)+\ NN\ IN\ NN
POSREGEX862 1	(NN)+\ IN\ JJ\ (NN)+\ IN\ JJ\ NN\ VBZ\ VBN
POSREGEX863 1	NN\ VBD\ IN\ DT\ JJ\ NNS\ IN\ VBG
POSREGEX864 1	VBG\ (JJ)+\ NNP\ CC\ NNP
POSREGEX865 1	RB\ DT\ (NN)+
POSREGEX866 1	VB\ DT\ NNS\ IN\ DT\ JJ\ NN\ NNS
POSREGEX867 1	VBG\ IN\ DT\ NNS\ VBD\ RB\ CC\ VBG
POSREGEX868 1	NNS\ IN\ WDT\ PRP\ IN\ DT\ (JJ)+\ \(\ NN\ \)\ NNP\ NN\ \,\ MD\ VB\ IN\ NNS
POSREGEX869 1	VB\ JJ\ NNS
POSREGEX870 1	NNS\ WRB\ DT\ JJ\ NNS
POSREGEX871 1	VB\ DT\ JJ\ NNS\ IN\ NN\ NNS
POSREGEX872 1	NN\ \(\ NNP\ \)\ NN\ \(\ NNP\ \)\ CD\ \(\ CD\ \)
POSREGEX873 1	NN\ IN\ WP\ VBZ\ VBG\ (IN)+\ NN
POSREGEX874 1	CD\ CC\ CD\ NN\ NNP
POSREGEX875 1	JJ\ NNP\ VBN\ NNS
POSREGEX876 1	RB\ JJ\ NNP\ NNS\ CC\ JJ\ NN\ NNS
POSREGEX877 1	NNP\ NN\ IN\ DT\ NN\ IN\ JJ\ (NN)+
POSREGEX878 1	JJ\ (NN)+\ CC\ JJ\ NNS
POSREGEX879 1	VB\ DT\ NN\ VBD\ RP\ IN\ NN\ CC\ NN\ NNS\ IN\ NNP
POSREGEX880 1	NN\ \,\ NNP\ CC\ (NNP)+\ \(\ NNP\ \)\ VBZ
POSREGEX881 1	NN\ \:\ NN\ NNS
POSREGEX882 1	VBN\ TO\ DT\ JJ\ NN\ IN\ CD
POSREGEX883 1	NN\ \,\ IN\ DT\ NN\ NNS\ IN\ NNS\ CC\ NNS\ VBP\ IN\ JJ
POSREGEX884 1	JJ\ NNP\ NN\ VBG\ NNS
POSREGEX885 1	NNS\ CC\ NNS\ IN\ NN\ CC\ NN
POSREGEX886 1	NN\ IN\ JJ\ NNP\ TO\ VB\ NNP
POSREGEX887 1	VB\ WRB\ PRP\ VBP\ JJ\ IN\ DT\ NN\ \(\ CD\ \)\ (NN)+
POSREGEX888 1	DT\ JJ\ (NN)+\ CD\ NN
POSREGEX889 1	VBG\ JJR\ JJ\ NNS\ IN\ JJ\ CC\ JJ\ (NN)+
POSREGEX890 1	VBG\ (JJ)+\ NN\ IN\ DT\ JJ\ NNS\ CC\ NN\ NNS
POSREGEX891 1	NN\ NNS\ MD\ VB\ VBN\ IN\ VBG\ DT\ NN\ IN\ (NN)+\ NNS
POSREGEX892 1	VBG\ DT\ RB\ JJ\ (NN)+
POSREGEX893 1	NN\ TO\ VB\ PRP\$\ NN\ CC\ (NN)+\ NNS
POSREGEX894 1	VB\ DT\ NN\ JJ\ TO\ CD
POSREGEX895 1	NN\ IN\ VBG\ RB\ NNP\ NN
POSREGEX896 1	VBG\ CC\ VBG\ JJ\ NN\ NNS
POSREGEX897 1	JJ\ NNS\ IN\ DT\ NN\ CC\ NN\ IN\ NNP\ NNS
POSREGEX898 1	NN\ \(\ VBN\ \)\ NN
POSREGEX899 1	NN\ IN\ JJ\ NNS\ CC\ DT\ JJ\ NN\ VBD\ VBN\ \,\ JJ\ IN\ DT\ JJ\ (NN)+
POSREGEX900 1	RBS\ JJ\ \(\ CD\ NN\ \)\ NN
POSREGEX901 1	NNS\ IN\ NN\ POS\ TO\ JJ\ NNS
POSREGEX902 1	NN\ IN\ NNS\ IN\ CD\ IN\ DT\ JJ\ NN\ IN\ CD\ TO\ CD\ NNP
POSREGEX903 1	NN\ TO\ VB\ JJ\ NN
POSREGEX904 1	NN\ NNS\ IN\ RB\ VBN\ (NN)+\ VBP\ NNS
POSREGEX905 1	NN\ \:\ (NN)+
POSREGEX906 1	JJ\ NNS\ TO\ DT\ (NN)+
POSREGEX907 1	RB\ JJ\ (NN)+\ VBG\ NNS\ VBN\ TO\ VB
POSREGEX908 1	NN\ IN\ DT\ JJ\ NNP\ JJ\ NN
POSREGEX909 1	DT\ RB\ JJR\ JJ\ NN
POSREGEX910 1	NN\ \(\ RB\ VBN\ \)\ NN\ NNS
POSREGEX911 1	NNS\ IN\ DT\ NNP
POSREGEX912 1	IN\ JJ\ NN
POSREGEX913 1	JJ\ NN\ IN\ NN\ IN\ NNS
POSREGEX914 1	NNS\ VBG\ VBN\ JJ\ NNS
POSREGEX915 1	JJ\ CC\ JJ\ NN\ IN\ DT\ (NN)+\ NNS
POSREGEX916 1	NN\ DT\ JJ\ NN\ IN\ JJ\ NNS
POSREGEX917 1	VB\ JJ\ NN\ CC\ NNS
POSREGEX918 1	VB\ DT\ RB\ JJ\ NNS\ IN\ DT\ NNP
POSREGEX919 1	VBG\ NN\ IN\ DT\ NN\ IN\ CD
POSREGEX920 1	NN\ NNS\ IN\ NNS
POSREGEX921 1	NN\ IN\ JJ\ NN\ NNS\ IN\ NNP\ NN
POSREGEX922 1	JJ\ VBG\ NN\ NNS
POSREGEX923 1	NN\ CC\ NNP\ NN
POSREGEX924 1	NN\ IN\ DT\ JJ\ NN\ DT\ JJ\ VBN\ NN
POSREGEX925 1	RBS\ JJ\ (NN)+
POSREGEX926 1	VBD\ DT\ NN
POSREGEX927 1	NN\ CC\ VB\ DT\ NN\ JJ\ (NN)+
POSREGEX928 1	NNS\ CC\ NNS
POSREGEX929 1	VB\ DT\ JJ\ NN\ TO\ VB\ DT\ JJ
POSREGEX930 1	VBG\ DT\ JJ\ NN\ IN\ DT\ (NN)+
POSREGEX931 1	NN\ IN\ DT\ NN\ IN\ DT\ NNP\ NNS
POSREGEX932 1	VBN\ NN\ IN\ NN
POSREGEX933 1	JJ\ NN\ CC\ NN\ IN\ VBG\ NN
POSREGEX934 1	NN\ IN\ RB\ JJ\ NNS
POSREGEX935 1	VB\ PRP
POSREGEX936 1	JJ\ NN\ NNS\ IN\ (JJ)+\ NNS\ NNP
POSREGEX937 1	VBN\ NN\ JJ\ (NN)+
POSREGEX938 1	VBG\ JJ\ NNP\ NN\ NNS
POSREGEX939 1	NNP\ \(\ NNP\ \)\ VBP\ JJ\ RB\ JJ\ NN
POSREGEX940 1	NN\ IN\ DT\ VBG\ NN\ IN\ NN\ CC\ (JJ)+\ NNS
POSREGEX941 1	JJ\ NN\ JJ\ NN\ VBG\ NN
POSREGEX942 1	NNS\ VBD\ RB
POSREGEX943 1	NNS\ DT\ NNS\ IN\ NNS\ IN\ DT\ NN\ IN\ JJ\ NN\ NNS
POSREGEX944 1	NN\ \,\ NN\ \(\ JJ\ CC\ JJ\ NNP\ NN\ \)\ NNS
POSREGEX945 1	VBG\ NN\ IN\ NN
POSREGEX946 1	NNP\ CC\ NNP\ IN\ NNP
POSREGEX947 1	VB\ DT\ JJ\ NN\ IN\ DT\ NNS\ IN\ DT\ NN\ IN\ NN
POSREGEX948 1	NN\ IN\ WRB\ NNS\ IN\ NN\ MD\ VB\ VBN
POSREGEX949 1	NN\ IN\ DT\ NN\ POS\ NN
POSREGEX950 1	NNS\ IN\ JJ\ NNS\ IN\ DT\ VBG\ NN\ IN\ JJ\ NN
POSREGEX951 1	NN\ VBP\ NN
POSREGEX952 1	NN\ NNS\ VBP\ NNS
POSREGEX953 1	NN\ NNS\ IN\ DT\ NNS
POSREGEX954 1	JJ\ NN\ IN\ NNP\ IN\ JJ\ (NN)+
POSREGEX955 1	NNP\ POS\ JJ\ NN
POSREGEX956 1	VBN\ IN\ CC\ VBN\ IN\ DT\ JJ\ (NN)+
POSREGEX957 1	JJ\ IN\ DT\ NN\ JJ\ \(\ CC\ RB\ \)\ (NN)+
POSREGEX958 1	NN\ IN\ DT\ (NN)+\ NNP\ (NN)+\ VBZ\ JJ\ TO\ (NN)+
POSREGEX959 1	RB\ VBN\ CC\ NNP\ NNS
POSREGEX960 1	TO\ VB\ IN\ NN
POSREGEX961 1	VBZ\ DT\ JJ\ NN\ IN\ NNP\ NN
POSREGEX962 1	VB\ NNP\ NN\ NNS
POSREGEX963 1	VBN\ IN\ VBG\ JJ\ NN\ IN\ NN\ CD\ \,\ CD\ CC\ CD
POSREGEX964 1	NN\ CC\ NN\ IN\ (NN)+
POSREGEX965 1	VBG\ NNP\ NNS\ TO\ JJ\ NNP\ NNS
POSREGEX966 1	NNS\ VBP\ NNS
POSREGEX967 1	NN\ IN\ CC\ RB\ DT\ RB\ JJ\ NN\ VBN\ IN\ DT\ NNS\ VBP\ JJ\ NN\ JJ\ NN
POSREGEX968 1	NNS\ VBD\ VBN
POSREGEX969 1	NN\ IN\ DT\ JJ\ NNS\ \,\ NNS\ CC\ NNS\ IN\ DT\ JJ\ NNS
POSREGEX970 1	NNP\ \(\ CD\ \)\ NNS
POSREGEX971 1	VBG\ (NN)+\ CC\ NN
POSREGEX972 1	VB\ DT\ (NN)+\ JJ
POSREGEX973 2	NN\ IN\ JJ\ NNP\ (NN)+
POSREGEX974 2	NN\ NNS\ IN\ (JJ)+\ NNS
POSREGEX975 2	RB\ VBN\ (JJ)+\ (NN)+\ NNS
POSREGEX976 2	IN\ NN
POSREGEX977 2	NNS\ VBG\ DT\ NNS\ VBP\ VBN
POSREGEX978 2	VB\ NNP\ NNS
POSREGEX979 2	NN\ VBG\ NNS
POSREGEX980 2	JJ\ NN\ JJ
POSREGEX981 2	(NN)+\ VBZ\ CD
POSREGEX982 2	NN\ IN
POSREGEX983 2	JJ\ NNS\ IN\ JJ\ (NN)+
POSREGEX984 2	DT\ (NN)+\ IN\ (NN)+
POSREGEX985 2	VB\ DT\ NNS
POSREGEX986 2	VB\ DT\ (NN)+\ NNP\ (NN)+
POSREGEX987 2	JJR\ NNS
POSREGEX988 2	JJ\ NN\ CC\ NN\ NNS
POSREGEX989 2	VBN\ RB
POSREGEX990 2	NN\ \,\ NN
POSREGEX991 2	RB\ VBN
POSREGEX992 2	VBG\ IN\ DT\ (NN)+
POSREGEX993 2	NN\ IN\ RB\ VBN\ NNS
POSREGEX994 2	NN\ VBN\ NNS
POSREGEX995 2	(NN)+\ IN\ DT\ (NN)+\ VBN\ IN\ DT\ NNP\ NNS
POSREGEX996 2	VB\ (NN)+\ NNS
POSREGEX997 2	NNP\ \(\ (NNP)+\ \)
POSREGEX998 2	JJ\ NN\ IN\ (JJ)+\ (NN)+
POSREGEX999 2	VB\ DT\ JJ\ NN\ NNS
POSREGEX1000 2	RB
POSREGEX1001 2	NN\ POS\ (NN)+
POSREGEX1002 2	CD\ NNS\ IN\ CD\ NNS\ IN\ NN
POSREGEX1003 2	VBG\ NNP
POSREGEX1004 2	\(\ JJ\ \)\ (NN)+
POSREGEX1005 2	JJ\ VBD\ NNS
POSREGEX1006 2	VBG\ IN\ NNS
POSREGEX1007 2	NNP\ NN\ IN\ (NN)+
POSREGEX1008 2	JJ\ NN\ CC\ JJ\ (NN)+\ NNS
POSREGEX1009 2	RB\ VBG\ NNS
POSREGEX1010 2	NN\ CC\ NN\ IN\ JJ\ NN\ NNS
POSREGEX1011 2	JJ\ NN\ IN\ DT\ (NNS)+
POSREGEX1012 2	NNP\ \(\ NNP\ \)\ CD
POSREGEX1013 2	VBG\ NN\ IN\ JJ\ NN
POSREGEX1014 2	NNS\ IN\ JJ\ NN
POSREGEX1015 2	JJ\ NN\ TO\ VB\ JJ\ (NN)+
POSREGEX1016 2	JJ\ NN\ IN\ VBG\ NNS
POSREGEX1017 2	NNP\ (NN)+\ CC\ NN\ NNS
POSREGEX1018 2	NNP\ CD\ NNP
POSREGEX1019 2	JJ\ CD
POSREGEX1020 2	JJ\ CC\ JJ\ (NN)+
POSREGEX1021 2	NN\ CC\ JJ\ NNS
POSREGEX1022 2	VBG\ NNS\ IN\ NN
POSREGEX1023 2	NN\ CC\ NN\ IN\ DT\ NN
POSREGEX1024 2	VBD\ DT\ JJ\ NNP\ NN
POSREGEX1025 2	RB\ VB\ DT\ (NN)+
POSREGEX1026 2	VB\ DT\ NN\ JJ\ (NN)+
POSREGEX1027 2	NN\ VBD\ JJ\ NN\ NNS
POSREGEX1028 2	DT\ NN\ IN\ JJ\ NNS
POSREGEX1029 2	VB\ DT\ NN\ CC\ (NN)+
POSREGEX1030 2	NNS\ NN\ NNS
POSREGEX1031 2	DT\ (JJ)+\ NN\ IN\ DT\ (NN)+
POSREGEX1032 2	NN\ IN\ DT\ (JJ)+
POSREGEX1033 2	(NN)+\ TO\ DT\ (JJ)+\ NN
POSREGEX1034 2	RB\ NNS
POSREGEX1035 2	JJ\ VBN\ NNS
POSREGEX1036 2	NN\ IN\ JJ\ NN\ NNS\ IN\ DT\ (NN)+
POSREGEX1037 2	NN\ RB
POSREGEX1038 2	NN\ IN\ NNP\ VBN\ NN\ NNS
POSREGEX1039 2	NN\ RP
POSREGEX1040 2	\$\ CD
POSREGEX1041 2	NN\ IN\ JJ\ NNP\ NNS
POSREGEX1042 2	RB\ VBG\ NN
POSREGEX1043 2	NNS\ IN\ DT\ JJ\ NNS
POSREGEX1044 2	NN\ IN\ VBG\ VBN\ NNS\ IN\ DT\ NN\ IN\ JJ\ NN
POSREGEX1045 2	(NNP)+\ CD
POSREGEX1046 2	NN\ IN\ JJ
POSREGEX1047 2	JJ\ NN\ VBG\ NNS
POSREGEX1048 2	NNS\ IN\ NNP
POSREGEX1049 2	NNP\ IN\ CD
POSREGEX1050 2	DT\ (NN)+\ NNS
POSREGEX1051 2	DT\ NNP\ (NN)+
POSREGEX1052 2	NN\ \(\ JJ
POSREGEX1053 2	(NN)+\ IN\ VBG\ NN
POSREGEX1054 2	VB\ PRP\$\ NN\ IN\ JJ\ NNS
POSREGEX1055 2	(NN)+\ NNS\ IN\ JJ\ (NN)+
POSREGEX1056 2	NN\ \,\ NNP\ \,\ NNP\ \,\ NNP
POSREGEX1057 2	NN\ IN\ VBG\ NNS
POSREGEX1058 2	(NNP)+\ VBG\ (NN)+
POSREGEX1059 2	JJ\ CC\ NN
POSREGEX1060 2	RB\ CD
POSREGEX1061 2	NNS\ VBG\ DT\ NNS
POSREGEX1062 2	VBG\ DT\ NNS
POSREGEX1063 2	PRP\$\ (NN)+
POSREGEX1064 2	JJS\ (NN)+\ NNS
POSREGEX1065 2	\(\ CD\ \)\ NN
POSREGEX1066 2	JJ\ NN\ IN\ DT\ NNP\ NNS
POSREGEX1067 2	NN\ \:\ NNP\ NNS
